ID,Longitude,Latitude,Height,Comment,Max_PDOP,Max_HDOP,Corr_Type,Rcvr_Type,GPS_Date,GPS_Time,Update_Sta,Feat_Name,Datafile,Unfilt_Pos,Filt_Pos,Data_Dicti,GPS_Week,GPS_Second,GNSS_Heigh,Vert_Prec,Horz_Prec,Std_Dev,Point_ID
1,-74.199792380,22.768103882,-34.00588,B806_GCP_A,3.0,1.3,Real-time Code,ProXRT,6/26/2017,11:07:03am,New,Point_ge,BCI_JUNE262017.ssf,3,3,Generic,1955,140839.000,-34.00588,0.41471,0.20289,0.010570,1
2,-74.199788626,22.768103266,-34.57056,B806_GCP_A_2,4.8,1.8,Real-time Code,ProXRT,6/26/2017,11:08:13am,New,Point_ge,BCI_JUNE262017.ssf,100,100,Generic,1955,140909.000,-34.57056,0.08131,0.21597,0.493739,2
3,-74.199783798,22.768103225,-34.63016,B806_GCP_A_3,4.8,1.8,Real-time Code,ProXRT,6/26/2017,11:25:13am,New,Point_ge,BCI_JUNE262017.ssf,135,135,Generic,1955,141929.000,-34.63016,0.04601,0.12822,0.146396,3
4,-74.199861095,22.768110397,-33.87276,B806_GCP_B,2.7,1.4,Real-time Code,ProXRT,6/26/2017,11:52:33am,New,Point_ge,BCI_JUNE262017.ssf,181,181,Generic,1955,143569.000,-33.87276,0.04139,0.10082,0.034772,4
5,-74.199847487,22.768141700,-31.82353,B806_GCP_C,2.5,1.4,Real-time Code,ProXRT,6/26/2017,11:59:07am,New,Point_ge,BCI_JUNE262017.ssf,191,191,Generic,1955,143963.000,-31.82353,0.03946,0.09739,0.030840,5
6,-74.199818093,22.768132186,-32.65734,B806_GCP_D,2.3,1.3,Real-time Code,ProXRT,6/26/2017,12:04:55pm,New,Point_ge,BCI_JUNE262017.ssf,196,196,Generic,1955,144311.000,-32.65734,0.03782,0.09459,0.020937,6
7,-74.199762767,22.768132571,-32.38082,B806_GCP_E,2.8,1.8,Real-time Code,ProXRT,6/26/2017,12:14:01pm,New,Point_ge,BCI_JUNE262017.ssf,609,609,Generic,1955,144857.000,-32.38082,0.17547,0.15137,0.466586,7
8,-74.199765241,22.768081252,-35.82406,B806_CORAL1,2.3,1.3,Real-time Code,ProXRT,6/26/2017,12:27:50pm,New,Point_ge,BCI_JUNE262017.ssf,181,181,Generic,1955,145686.000,-35.82406,0.12568,0.13948,0.337254,8
9,-74.199993930,22.768124350,-35.50695,B806_5e_coral,4.2,2.3,Real-time Code,ProXRT,6/26/2017,12:35:54pm,New,Point_ge,BCI_JUNE262017.ssf,62,62,Generic,1955,146170.000,-35.50695,0.11221,0.13186,0.449262,9
10,-74.200157429,22.768165166,-35.50674,B806_5e_coral-highest-insitu,2.1,1.2,Real-time Code,ProXRT,6/26/2017,12:37:47pm,New,Point_ge,BCI_JUNE262017.ssf,61,61,Generic,1955,146283.000,-35.50674,0.14989,0.14749,0.027123,10
11,-74.200228799,22.768148462,-35.91863,B806_5e-massive-coral,1.9,1.1,Real-time Code,ProXRT,6/26/2017,12:42:33pm,New,Point_ge,BCI_JUNE262017.ssf,61,61,Generic,1955,146569.000,-35.91863,0.14409,0.14102,0.179362,11
12,-74.201026241,22.766927614,-33.85786,BM18 1973 land and survey bahama,2.6,1.6,Real-time Code,ProXRT,6/26/2017,12:49:40pm,New,Point_ge,BCI_JUNE262017.ssf,288,288,Generic,1955,146996.000,-33.85786,0.12934,0.13490,0.058177,12
13,-74.173828983,22.755348728,-34.18332,B807_GCP_F laser 0.75,5.4,2.6,Real-time Code,ProXRT,6/26/2017,04:43:17pm,New,Point_ge,BCI_JUNE262017.ssf,60,60,Generic,1955,161013.000,-34.18332,0.48133,0.31101,0.050320,13
14,-74.173830091,22.755271963,-34.44469,B807_GCP_G laser 0.75,4.5,2.4,Real-time Code,ProXRT,6/26/2017,04:53:38pm,New,Point_ge,BCI_JUNE262017.ssf,304,304,Generic,1955,161634.000,-34.44469,0.38326,0.26687,0.044847,14
15,-74.173913077,22.755468946,-34.91494,B807_GCP_E laser 0.75,4.1,2.4,Real-time Code,ProXRT,6/26/2017,04:58:46pm,New,Point_ge,BCI_JUNE262017.ssf,63,63,Generic,1955,161942.000,-34.91494,0.35084,0.25141,0.024357,15
16,-74.174050297,22.755498622,-34.54930,B807_GCP_A,3.8,2.3,Real-time Code,ProXRT,6/26/2017,05:03:16pm,New,Point_ge,BCI_JUNE262017.ssf,301,158,Generic,1955,162212.000,-34.54930,0.53648,0.25103,0.237086,16
17,,,,B807_GCP_B laser 0.75,8.7,7.8,Unknown Correction,ProXRT,6/26/2017,05:08:41pm,New,Point_ge,BCI_JUNE262017.ssf,301,0,Generic,1955,162537.000,,,,0.000000,17
18,-74.175196347,22.755807139,-32.82800,MCK_first coral head in situ,3.2,1.3,Real-time Code,ProXRT,6/26/2017,05:24:10pm,New,Point_ge,BCI_JUNE262017.ssf,71,71,Generic,1955,163466.000,-32.82800,0.61350,0.28726,0.173207,18
19,-74.175277446,22.755627176,-33.14712,MCK_Coral head,3.4,1.4,Real-time Code,ProXRT,6/26/2017,05:25:54pm,New,Point_ge,BCI_JUNE262017.ssf,50,50,Generic,1955,163570.000,-33.14712,0.49056,0.22401,0.084955,19
20,-74.175127809,22.754971820,-37.60578,MCK_TG_2.3,2.6,1.0,Real-time Code,ProXRT,6/26/2017,05:35:02pm,New,Point_ge,BCI_JUNE262017.ssf,421,421,Generic,1955,164118.000,-37.60578,0.84802,0.38246,0.145810,20
21,-74.085956938,22.736357152,-27.21132,B805_GCP_B,2.2,1.1,Real-time Code,ProXRT,6/25/2017,10:22:09am,New,Point_ge,BCI_JUNE_25_2017.ssf,182,182,Generic,1955,51745.000,-27.21132,0.29603,0.18165,0.046354,21
22,-74.085801204,22.736458267,-27.51690,B805_GCP_C,2.3,1.1,Real-time Code,ProXRT,6/25/2017,10:26:09am,New,Point_ge,BCI_JUNE_25_2017.ssf,189,189,Generic,1955,51985.000,-27.51690,0.31423,0.18575,0.114175,22
23,-74.086035096,22.736342993,-26.81851,B805_GCP_D,2.4,1.2,Real-time Code,ProXRT,6/25/2017,10:31:11am,New,Point_ge,BCI_JUNE_25_2017.ssf,203,203,Generic,1955,52287.000,-26.81851,0.37801,0.21339,0.060905,23
24,-74.086054354,22.736355255,-23.01101,B805_GCP_A,2.7,1.2,Real-time Code,ProXRT,6/25/2017,10:38:23am,New,Point_ge,BCI_JUNE_25_2017.ssf,170,170,Generic,1955,52719.000,-23.01101,0.07866,0.14161,0.132377,24
25,-74.085927596,22.736450030,-25.10362,B805_GCP_E,2.6,1.2,Real-time Code,ProXRT,6/25/2017,11:08:00am,New,Point_ge,BCI_JUNE_25_2017.ssf,100,100,Generic,1955,54496.000,-25.10362,0.05584,0.09697,0.011954,25
26,-74.086295147,22.736051861,-27.20063,B805_GCP_G,2.6,1.2,Real-time Code,ProXRT,6/25/2017,11:12:59am,New,Point_ge,BCI_JUNE_25_2017.ssf,189,189,Generic,1955,54795.000,-27.20063,0.04846,0.08702,0.014816,26
27,-74.085882865,22.736369380,-26.65188,B805_notch?,3.3,1.4,Real-time Code,ProXRT,6/25/2017,11:19:11am,New,Point_ge,BCI_JUNE_25_2017.ssf,129,129,Generic,1955,55167.000,-26.65188,0.05245,0.08275,0.036396,27
28,-74.045858794,22.725165371,-35.12408,BCI_MODERN_HIGH_TIDE_MARK,2.8,1.4,Real-time Code,ProXRT,6/25/2017,11:59:49am,New,Point_ge,BCI_JUNE_25_2017.ssf,1911,1911,Generic,1955,57605.000,-35.12408,0.35100,0.23905,0.144915,28
29,-74.045856158,22.725164251,-34.97179,BCI_MODERN HIGH TIDE repeat,2.6,1.6,Real-time Code,ProXRT,6/25/2017,12:54:31pm,New,Point_ge,BCI_JUNE_25_2017.ssf,305,305,Generic,1955,60887.000,-34.97179,0.05753,0.10517,0.069164,29
30,-74.041250202,22.723480046,-35.61077,Fossil coral clast poor reef,1.8,1.1,Real-time Code,ProXRT,6/25/2017,01:35:52pm,New,Point_ge,BCI_JUNE_25_2017.ssf,100,100,Generic,1955,63368.000,-35.61077,0.23193,0.16518,0.040689,30
31,-74.040855904,22.723422061,-36.64467,fossil karst pit in patchwork re,1.8,1.1,Real-time Code,ProXRT,6/25/2017,01:38:56pm,New,Point_ge,BCI_JUNE_25_2017.ssf,50,50,Generic,1955,63552.000,-36.64467,0.25098,0.17348,0.050053,31
32,-74.040586244,22.723309931,-35.59950,fossil coral clast patchwork ree,1.8,1.1,Real-time Code,ProXRT,6/25/2017,01:41:33pm,New,Point_ge,BCI_JUNE_25_2017.ssf,51,51,Generic,1955,63709.000,-35.59950,0.24086,0.16130,0.030674,32
33,-74.038907699,22.723106808,-36.76078,modern low tide mark,2.0,1.0,Real-time Code,ProXRT,6/25/2017,01:50:05pm,New,Point_ge,BCI_JUNE_25_2017.ssf,180,180,Generic,1955,64221.000,-36.76078,0.26420,0.15669,0.052270,33
34,-74.038941531,22.722961586,-35.21837,modern high tide mark,2.0,1.0,Real-time Code,ProXRT,6/25/2017,01:53:28pm,New,Point_ge,BCI_JUNE_25_2017.ssf,181,181,Generic,1955,64424.000,-35.21837,0.26996,0.15298,0.066011,34
35,-74.035906096,22.723607825,-33.52163,top carst over fossil 5e marine?,2.3,0.9,Real-time Code,ProXRT,6/25/2017,02:17:28pm,New,Point_ge,BCI_JUNE_25_2017.ssf,204,204,Generic,1955,65864.000,-33.52163,0.09142,0.09396,0.112244,35
36,-74.038443452,22.722947673,-35.98094,MODERN_LOW_TIDE gets 10cm lower,3.2,1.6,Real-time Code,ProXRT,6/25/2017,03:05:28pm,New,Point_ge,BCI_JUNE_25_2017.ssf,120,120,Generic,1955,68744.000,-35.98094,0.07082,0.08140,0.129402,36
37,-74.336065879,22.796771148,-34.09818,LDE_BM_BODIE,2.4,1.2,Real-time Code,ProXRT,6/27/2017,10:23:32am,New,Point_ge,BCI_JUNE_27_2017.ssf,121,121,Generic,1955,224628.000,-34.09818,0.22210,0.20936,0.083110,37
38,-74.334904998,22.792317587,-32.72864,LDE_fossil dune,2.7,1.2,Real-time Code,ProXRT,6/27/2017,10:36:56am,New,Point_ge,BCI_JUNE_27_2017.ssf,63,63,Generic,1955,225432.000,-32.72864,0.23781,0.21744,0.201955,38
39,-74.334425908,22.791740805,-35.13700,LDE-modern high tide_storm mark,2.3,1.1,Real-time Code,ProXRT,6/27/2017,10:41:10am,New,Point_ge,BCI_JUNE_27_2017.ssf,301,301,Generic,1955,225686.000,-35.13700,0.50393,0.29475,0.074044,39
40,-74.336300200,22.797752137,-33.20705,LRP_subtidal_marine,2.1,1.1,Real-time Code,ProXRT,6/27/2017,11:16:50am,New,Point_ge,BCI_JUNE_27_2017.ssf,90,90,Generic,1955,227826.000,-33.20705,0.15178,0.20778,0.124842,40
41,-74.336299119,22.797751400,-33.10722,LRP_subtidal_marine-repeat,2.1,1.1,Real-time Code,ProXRT,6/27/2017,11:32:00am,New,Point_ge,BCI_JUNE_27_2017.ssf,126,126,Generic,1955,228736.000,-33.10722,0.07282,0.21784,0.021034,41
43,-74.337492738,22.800268568,-34.26481,LRP_fossil coral bomb,1.8,0.9,Real-time Code,ProXRT,6/27/2017,11:43:11am,New,Point_ge,BCI_JUNE_27_2017.ssf,50,50,Generic,1955,229407.000,-34.26481,0.06182,0.16665,0.052241,43
44,-74.337593773,22.800753028,-33.86198,LRP_fossil beach,1.8,0.9,Real-time Code,ProXRT,6/27/2017,11:45:35am,New,Point_ge,BCI_JUNE_27_2017.ssf,61,61,Generic,1955,229551.000,-33.86198,0.22132,0.20103,0.063407,44
45,-74.337807352,22.800936497,-34.42743,LRP_fossil subtidal marine,2.8,1.4,Real-time Code,ProXRT,6/27/2017,11:51:05am,New,Point_ge,BCI_JUNE_27_2017.ssf,101,101,Generic,1955,229881.000,-34.42743,0.23642,0.32224,0.207135,45
46,-74.340363934,22.803092331,-35.04766,B808_GCP_A_massive_coral,2.4,1.3,Real-time Code,ProXRT,6/27/2017,12:16:25pm,New,Point_ge,BCI_JUNE_27_2017.ssf,151,151,Generic,1955,231401.000,-35.04766,0.06606,0.13393,0.062189,46
47,-74.340438561,22.803118698,-34.66476,B808_GCP_B,1.9,1.1,Real-time Code,ProXRT,6/27/2017,12:43:26pm,New,Point_ge,BCI_JUNE_27_2017.ssf,181,181,Generic,1955,233022.000,-34.66476,0.05202,0.08874,0.019996,47
48,-74.340268233,22.803100846,-35.70791,B808 GCP D,2.7,1.6,Real-time Code,ProXRT,6/27/2017,12:49:37pm,New,Point_ge,BCI_JUNE_27_2017.ssf,929,929,Generic,1955,233393.000,-35.70791,0.26554,0.21452,0.110278,48
49,-74.340200163,22.803106849,-35.68127,B808 GCP E,1.8,1.1,Real-time Code,ProXRT,6/27/2017,01:05:42pm,New,Point_ge,BCI_JUNE_27_2017.ssf,256,256,Generic,1955,234358.000,-35.68127,0.17470,0.19123,0.743282,49
50,-74.340326647,22.803185164,-36.20374,B808 GCP C,1.9,1.1,Real-time Code,ProXRT,6/27/2017,01:10:48pm,New,Point_ge,BCI_JUNE_27_2017.ssf,189,189,Generic,1955,234664.000,-36.20374,0.13976,0.19863,0.052661,50
51,-74.340594990,22.803309982,-37.14987,B808 GCP F,1.9,1.1,Real-time Code,ProXRT,6/27/2017,01:15:16pm,New,Point_ge,BCI_JUNE_27_2017.ssf,194,194,Generic,1955,234932.000,-37.14987,0.13144,0.18531,0.048958,51
52,-74.340599290,22.803352045,-37.06695,B808 GCP G,1.8,1.0,Real-time Code,ProXRT,6/27/2017,01:19:07pm,New,Point_ge,BCI_JUNE_27_2017.ssf,189,189,Generic,1955,235163.000,-37.06695,0.12039,0.16783,0.052825,52
53,-74.340577226,22.803294106,-36.20970,B808_1C,2.1,1.2,Real-time Code,ProXRT,6/27/2017,01:22:58pm,New,Point_ge,BCI_JUNE_27_2017.ssf,1001,1001,Generic,1955,235394.000,-36.20970,0.08390,0.11440,0.391065,53
54,-74.175126779,22.754964509,-36.07555,B809_GCP_A_TG2.4,2.5,1.4,Real-time Code,ProXRT,6/27/2017,03:54:09pm,New,Point_ge,BCI_JUNE_27_2017.ssf,133,133,Generic,1955,244465.000,-36.07555,0.34861,0.20329,0.142498,54
55,-74.175113937,22.754985050,-34.20817,B809_GCP_B_BM2.2,2.5,1.4,Real-time Code,ProXRT,6/27/2017,04:17:56pm,New,Point_ge,BCI_JUNE_27_2017.ssf,601,601,Generic,1955,245892.000,-34.20817,0.39976,0.16786,0.039768,55
56,-74.175081323,22.754930254,-34.01494,B809_GCP_C_coral.1A,2.5,1.4,Real-time Code,ProXRT,6/27/2017,04:29:24pm,New,Point_ge,BCI_JUNE_27_2017.ssf,302,302,Generic,1955,246580.000,-34.01494,0.35321,0.14613,0.021987,56
57,-74.175059148,22.754940105,-33.96223,B809_GCP_D,2.5,1.4,Real-time Code,ProXRT,6/27/2017,04:35:09pm,New,Point_ge,BCI_JUNE_27_2017.ssf,181,181,Generic,1955,246925.000,-33.96223,0.33669,0.13669,0.016428,57
58,-74.175072572,22.754906984,-34.41089,B809_GCP_E,2.5,1.3,Real-time Code,ProXRT,6/27/2017,04:39:20pm,New,Point_ge,BCI_JUNE_27_2017.ssf,185,185,Generic,1955,247176.000,-34.41089,0.32290,0.12866,0.026546,58
59,-74.172707303,22.753690750,-34.34616,B810_GCP_A_Massive coral,2.2,1.1,Real-time Code,ProXRT,6/27/2017,05:08:37pm,New,Point_ge,BCI_JUNE_27_2017.ssf,802,802,Generic,1955,248933.000,-34.34616,0.29010,0.20910,0.213230,59
60,-74.172686821,22.753701049,-34.24926,B810_GCP_B,2.5,1.0,Real-time Code,ProXRT,6/27/2017,05:23:16pm,New,Point_ge,BCI_JUNE_27_2017.ssf,497,497,Generic,1955,249812.000,-34.24926,0.16355,0.15229,0.029515,60
61,-74.172708518,22.753708140,-34.31595,B810_GCP_C,2.6,1.0,Real-time Code,ProXRT,6/27/2017,05:32:45pm,New,Point_ge,BCI_JUNE_27_2017.ssf,196,196,Generic,1955,250381.000,-34.31595,0.13452,0.13046,0.045099,61
62,-74.172717717,22.753694880,-34.35777,B810_GCP_D,2.7,1.1,Real-time Code,ProXRT,6/27/2017,05:37:02pm,New,Point_ge,BCI_JUNE_27_2017.ssf,182,182,Generic,1955,250638.000,-34.35777,0.12190,0.12343,0.061707,62
63,-74.171415297,22.753936489,-37.77088,fossil 5e coral massive head,2.8,1.1,Real-time Code,ProXRT,6/27/2017,05:51:08pm,New,Point_ge,BCI_JUNE_27_2017.ssf,120,120,Generic,1955,251484.000,-37.77088,0.68590,0.29340,0.056258,63
65,-74.166937188,22.751220374,-33.74367,B811_GCP_A highest coral in situ,3.9,1.3,Real-time Code,ProXRT,6/27/2017,06:09:37pm,New,Point_ge,BCI_JUNE_27_2017.ssf,255,255,Generic,1955,252593.000,-33.74367,0.19568,0.07133,0.218255,65
66,-74.166952818,22.751163987,-34.68818,B811_GCP_B,2.5,1.2,Real-time Code,ProXRT,6/27/2017,06:54:01pm,New,Point_ge,BCI_JUNE_27_2017.ssf,301,301,Generic,1955,255257.000,-34.68818,0.14177,0.04898,0.018979,66
67,-74.166903299,22.751149505,-34.83051,B811_GCP_C,2.5,1.2,Real-time Code,ProXRT,6/27/2017,07:00:40pm,New,Point_ge,BCI_JUNE_27_2017.ssf,308,308,Generic,1955,255656.000,-34.83051,0.10941,0.04488,0.035351,67
68,-74.166883085,22.751192611,-34.56426,B811_GCP_D Coral,1.8,0.9,Real-time Code,ProXRT,6/27/2017,07:07:36pm,New,Point_ge,BCI_JUNE_27_2017.ssf,308,308,Generic,1955,256072.000,-34.56426,0.08468,0.04101,0.025730,68
69,-74.166893819,22.751204237,-34.30370,B811_GCP_E,1.8,0.9,Real-time Code,ProXRT,6/27/2017,07:13:55pm,New,Point_ge,BCI_JUNE_27_2017.ssf,304,304,Generic,1955,256451.000,-34.30370,0.07073,0.03803,0.016895,69
70,-74.166937325,22.751220717,-34.07181,B811_GCP_A-repeat,2.0,0.9,Real-time Code,ProXRT,6/27/2017,07:20:08pm,New,Point_ge,BCI_JUNE_27_2017.ssf,354,354,Generic,1955,256824.000,-34.07181,0.06156,0.03504,0.014161,70
71,-74.167012686,22.751203212,-34.01608,B811_1A,2.0,0.9,Real-time Code,ProXRT,6/27/2017,07:26:40pm,New,Point_ge,BCI_JUNE_27_2017.ssf,51,51,Generic,1955,257216.000,-34.01608,0.06478,0.04267,0.503504,71
72,-74.173899028,22.751292380,-35.88972,modern low tide mark,2.2,1.1,Real-time Code,ProXRT,6/24/2017,04:17:32pm,New,Point_ge,BCR_JUNE_24_2017.ssf,31,31,Generic,1954,591468.000,-35.88972,0.59156,0.37741,0.062886,72
73,-74.173626254,22.752017920,-34.67150,modern hurricane? deposit,2.1,1.1,Real-time Code,ProXRT,6/24/2017,04:20:12pm,New,Point_ge,BCR_JUNE_24_2017.ssf,31,31,Generic,1954,591628.000,-34.67150,0.42702,0.27366,0.050419,73
74,-74.175131249,22.754963775,-35.64735,BCI_MCK_TG2.1,6.0,1.8,Real-time Code,ProXRT,6/24/2017,04:50:18pm,New,Point_ge,BCR_JUNE_24_2017.ssf,937,937,Generic,1954,593434.000,-35.64735,0.31422,0.19615,0.410302,74
75,-74.175125966,22.754965307,-35.91314,BCI_MCK_TG2.2,3.0,1.4,Real-time Code,ProXRT,6/24/2017,05:20:55pm,New,Point_ge,BCR_JUNE_24_2017.ssf,185,185,Generic,1954,595271.000,-35.91314,0.11752,0.07679,0.069593,75
76,-74.175111696,22.754985382,-34.81249,BCI_MCK_BM1.1,3.1,1.1,Real-time Code,ProXRT,6/24/2017,05:54:55pm,New,Point_ge,BCR_JUNE_24_2017.ssf,163,163,Generic,1954,597311.000,-34.81249,0.06195,0.04419,0.040283,76
77,-74.175078982,22.754934673,-36.11971,BCI_MCK_massive in situ coral,3.3,1.1,Real-time Code,ProXRT,6/24/2017,06:23:05pm,New,Point_ge,BCR_JUNE_24_2017.ssf,21,21,Generic,1954,599001.000,-36.11971,0.51852,0.20254,0.099739,77
78,-74.175440132,22.753638918,-35.93641,BCI_MCK_cca,3.7,1.3,Real-time Code,ProXRT,6/24/2017,06:37:25pm,New,Point_ge,BCR_JUNE_24_2017.ssf,20,20,Generic,1954,599861.000,-35.93641,0.52868,0.19790,0.064297,78
79,-75.823643356,23.519643721,-25.74502,B707.topOfHole,4.4,1.9,Real-time Code,ProXRT,1/5/2017,09:52:46am,New,Point_ge,BEX_JAN052017.ssf,101,101,Generic,1930,395582.000,-25.74502,1.17784,0.57654,0.192876,79
80,-75.823458591,23.519811689,-26.79879,B707_laser base control point,4.4,2.8,Real-time Code,ProXRT,1/5/2017,10:27:29am,New,Point_ge,BEX_JAN052017.ssf,501,501,Generic,1930,397665.000,-26.79879,0.41579,0.32646,0.780570,80
81,-75.823464237,23.519861084,-22.04302,B707.GCP.A.laser,4.9,2.6,Real-time Code,ProXRT,1/5/2017,10:46:30am,New,Point_ge,BEX_JAN052017.ssf,113,113,Generic,1930,398806.000,-22.04302,0.31849,0.27715,0.383045,81
82,-75.823464503,23.519859473,-24.91852,B707.GCP.B.laser,4.8,2.5,Real-time Code,ProXRT,1/5/2017,10:48:53am,New,Point_ge,BEX_JAN052017.ssf,130,130,Generic,1930,398949.000,-24.91852,0.31449,0.25117,0.461963,82
83,-75.823465723,23.519856699,-26.09373,B707.GCP.C.laser,4.7,2.4,Real-time Code,ProXRT,1/5/2017,10:51:07am,New,Point_ge,BEX_JAN052017.ssf,102,102,Generic,1930,399083.000,-26.09373,0.31214,0.23733,0.293744,83
84,-75.823430804,23.519857471,-23.32693,B707.GCP.D.laser,2.7,1.2,Real-time Code,ProXRT,1/5/2017,10:53:08am,New,Point_ge,BEX_JAN052017.ssf,100,100,Generic,1930,399204.000,-23.32693,0.29529,0.19121,0.660617,84
85,-75.823416031,23.519882919,-23.06864,B707.GCP.E.laser,4.4,2.2,Real-time Code,ProXRT,1/5/2017,10:54:53am,New,Point_ge,BEX_JAN052017.ssf,107,107,Generic,1930,399309.000,-23.06864,0.29839,0.20769,0.121747,85
86,-75.823420049,23.519847773,-27.14208,B707.GCP.F.laser,4.4,2.2,Real-time Code,ProXRT,1/5/2017,10:56:48am,New,Point_ge,BEX_JAN052017.ssf,100,100,Generic,1930,399424.000,-27.14208,0.28479,0.19267,0.108019,86
87,-75.823407769,23.519855424,-24.63731,B707.GCP.G.laser,4.3,2.1,Real-time Code,ProXRT,1/5/2017,10:58:55am,New,Point_ge,BEX_JAN052017.ssf,100,100,Generic,1930,399551.000,-24.63731,0.26813,0.17494,0.082463,87
88,-75.823339137,23.519838220,-23.34341,B707.GCP.H.laser,4.1,1.9,Real-time Code,ProXRT,1/5/2017,11:02:48am,New,Point_ge,BEX_JAN052017.ssf,101,101,Generic,1930,399784.000,-23.34341,0.23661,0.14639,0.164172,88
89,-75.823315464,23.519846286,-26.53860,B707.GCP.I.laser,4.0,1.9,Real-time Code,ProXRT,1/5/2017,11:05:19am,New,Point_ge,BEX_JAN052017.ssf,101,101,Generic,1930,399935.000,-26.53860,0.21610,0.13052,0.063299,89
90,-75.823284997,23.519822086,-23.17380,B707.GCP.J.laser,4.0,1.9,Real-time Code,ProXRT,1/5/2017,11:07:46am,New,Point_ge,BEX_JAN052017.ssf,136,136,Generic,1930,400082.000,-23.17380,0.19514,0.11492,0.067057,90
91,-75.823268944,23.519820406,-27.18868,B707.GCP.K.laser,3.2,1.2,Real-time Code,ProXRT,1/5/2017,11:11:37am,New,Point_ge,BEX_JAN052017.ssf,100,100,Generic,1930,400313.000,-27.18868,0.17452,0.09797,0.093408,91
92,-75.823269100,23.519801090,-22.95759,B707.GCP.L.laser,4.3,1.6,Real-time Code,ProXRT,1/5/2017,11:13:31am,New,Point_ge,BEX_JAN052017.ssf,100,100,Generic,1930,400427.000,-22.95759,0.16700,0.09273,0.073583,92
93,-75.823261109,23.519803381,-25.63703,B707.GCP.M.laser,3.3,1.1,Real-time Code,ProXRT,1/5/2017,11:15:17am,New,Point_ge,BEX_JAN052017.ssf,104,104,Generic,1930,400533.000,-25.63703,0.16594,0.08801,0.047631,93
94,-75.823454361,23.519810760,-26.78746,B707.LaserBaseStation,4.9,1.6,Real-time Code,ProXRT,1/5/2017,11:17:39am,New,Point_ge,BEX_JAN052017.ssf,222,222,Generic,1930,400675.000,-26.78746,0.16104,0.08126,0.074119,94
95,-75.823523769,23.519826115,-28.44479,B708.LaserBaseStation,3.5,1.4,Real-time Code,ProXRT,1/5/2017,12:04:01pm,New,Point_ge,BEX_JAN052017.ssf,201,201,Generic,1930,403457.000,-28.44479,0.51023,0.23501,0.186813,95
96,-75.823452889,23.519861339,-24.51971,B707.GCP.A_pole,4.0,2.4,Real-time Code,ProXRT,1/5/2017,12:49:01pm,New,Point_ge,BEX_JAN052017.ssf,100,100,Generic,1930,406157.000,-24.51971,0.53283,0.37825,0.496215,96
97,-75.823419575,23.519853389,-24.53282,B707.GCP.D_pole,3.0,1.7,Real-time Code,ProXRT,1/5/2017,12:53:20pm,New,Point_ge,BEX_JAN052017.ssf,102,102,Generic,1930,406416.000,-24.53282,0.43947,0.31327,0.377541,97
98,-75.823283668,23.519820906,-24.69656,B707.GCP.J,3.3,1.9,Real-time Code,ProXRT,1/5/2017,12:56:16pm,New,Point_ge,BEX_JAN052017.ssf,103,103,Generic,1930,406592.000,-24.69656,0.42582,0.32010,0.367241,98
99,-75.823269205,23.519797400,-24.17941,B707.GCP.L_pole,2.8,1.5,Real-time Code,ProXRT,1/5/2017,01:00:16pm,New,Point_ge,BEX_JAN052017.ssf,101,101,Generic,1930,406832.000,-24.17941,0.36592,0.24105,0.129384,99
100,-75.822470564,23.520044112,-16.66523,highest pt rd above LostWorld,2.5,1.3,Real-time Code,ProXRT,1/5/2017,01:25:37pm,New,Point_ge,BEX_JAN052017.ssf,118,118,Generic,1930,408353.000,-16.66523,0.31700,0.21356,0.075069,100
102,-75.824284737,23.517152163,-32.36308,BEX_LWR High tide mark modern,2.1,1.0,Real-time Code,ProXRT,1/5/2017,01:46:41pm,New,Point_ge,BEX_JAN052017.ssf,107,107,Generic,1930,409617.000,-32.36308,0.28875,0.16023,0.080109,102
103,-75.824335213,23.517129653,-31.84065,LostWorld modern mid-low tide,2.1,0.9,Real-time Code,ProXRT,1/5/2017,02:13:18pm,New,Point_ge,BEX_JAN052017.ssf,101,101,Generic,1930,411214.000,-31.84065,0.30226,0.26862,0.157266,103
104,-75.824276118,23.517153652,-32.13768,LostWorld modern high tide mark2,2.1,0.9,Real-time Code,ProXRT,1/5/2017,02:17:30pm,New,Point_ge,BEX_JAN052017.ssf,100,100,Generic,1930,411466.000,-32.13768,0.51351,0.25170,0.067077,104
105,-75.823424372,23.519854895,-23.62389,B707.GCP.A.pole2,4.3,2.0,Real-time Code,ProXRT,1/5/2017,02:32:08pm,New,Point_ge,BEX_JAN052017.ssf,101,101,Generic,1930,412344.000,-23.62389,0.75881,0.38096,0.437469,105
106,-75.823570836,23.519858193,-25.56050,B708.GCP.A.pole,2.5,1.1,Real-time Code,ProXRT,1/5/2017,02:37:10pm,New,Point_ge,BEX_JAN052017.ssf,119,119,Generic,1930,412646.000,-25.56050,0.33441,0.16736,0.064166,106
107,-75.823521766,23.519873609,-24.76538,B708.GCP.D.pole,2.5,1.1,Real-time Code,ProXRT,1/5/2017,02:39:44pm,New,Point_ge,BEX_JAN052017.ssf,102,102,Generic,1930,412800.000,-24.76538,0.36187,0.18463,0.237184,107
108,-75.823569295,23.519854168,-24.50045,B708.GCP.A.laser,3.7,1.6,Real-time Code,ProXRT,1/5/2017,02:52:28pm,New,Point_ge,BEX_JAN052017.ssf,120,120,Generic,1930,413564.000,-24.50045,0.63386,0.32920,0.554461,108
