,rank,loo,p_loo,d_loo,weight,se,dse,warning,loo_scale
output_new71Cp520_L6G-32_Wael_T,179,-53.96802723898697,65.77729549546625,13.08438671334045,1.3021109073527565e-06,5.436264308245309e-11,0.0,True,log
output_new71Cp330_L6G_Wael_T,180,-53.98365939134108,56.357733904423995,13.100018865694558,1.2819143801342948e-06,9.747664957145388e-12,0.0,True,log
output_new96Cp320_L6G-47_Wael_T,181,-53.99216237373446,69.73065832530239,13.108521848087939,1.27106049532162e-06,6.120418808313133e-11,0.0,True,log
output_new71Cp520_Lambeck_Wael_T,182,-54.04657537334978,63.68122234543352,13.162934847703262,1.2037462731525098e-06,2.9900620107154926e-11,0.0,True,log
output_new71Cp53_L6G-47_Wael_T,183,-54.106572692165514,59.56366298432005,13.222932166518994,1.1336485870043825e-06,2.4230489099313267e-11,0.0,True,log
output_new96Cp415_L6G-32_Wael_T,184,-54.17818260767473,55.14999949537652,13.294542082028208,1.0553066136644264e-06,2.650226247142456e-11,0.0,True,log
output_new96Cp330_L6G-47_Wael_T,185,-54.41284700452697,64.91810451191975,13.529206478880447,8.345746850817645e-07,2.2688611371144077e-11,0.0,True,log
output_new96Cp315_Colleoni_Wael_S,186,-54.429753226873046,60.637947812467594,13.546112701226527,8.205837798073195e-07,3.6040691263039904e-11,0.0,True,log
output_new96Cp330_L6G-47_Wael_S,187,-54.52742096069296,56.272343829217334,13.643780435046438,7.442286253246669e-07,3.417098193651033e-11,0.0,True,log
output_new71Cp430_L6G-32_Wael_T,188,-54.53992819908936,63.87589631089158,13.65628767344284,7.349783487792709e-07,2.7811624471570985e-11,0.0,True,log
output_new71Cp420_L6G-47_Wael_S,189,-54.56761753964656,59.25512801478773,13.683977014000043,7.149064541507945e-07,1.660636560155986e-11,0.0,True,log
output_new96Cp420_L6G-32_Wael_T,190,-54.59393178987458,61.996816951548276,13.710291264228061,6.963395848067313e-07,8.3407903923528e-12,0.0,True,log
output_new96Cp410_L6G_Wael_T,191,-54.60142950761936,61.19058008257038,13.717788981972838,6.911381509536547e-07,4.687964659023306e-11,0.0,True,log
output_new71Cp410_Colleoni_Wael_S,192,-54.62516720709988,63.27722458339568,13.741526681453358,6.749253102888581e-07,5.884616774088664e-11,0.0,True,log
output_new96Cp310_L6G-47_Wael_T,193,-54.697180431131706,59.93748383013112,13.813539905485186,6.280305484377646e-07,1.635231816239207e-12,0.0,True,log
output_new71Cp57_Lambeck_Wael_S,194,-54.754278208431515,63.69964240571099,13.870637682784995,5.931759294586366e-07,2.302967188234694e-11,0.0,True,log
output_new71Cp35_Lambeck_Wael_T,195,-54.77689103396122,67.3499745236886,13.8932505083147,5.79913066210921e-07,4.433590361092664e-11,0.0,True,log
output_new71Cp410_L6G_Wael_T,196,-54.860655875196706,64.99061486145726,13.977015349550186,5.333155979855174e-07,6.415588534447461e-11,0.0,True,log
output_new71Cp410_L6G-47_Wael_T,197,-55.056161263741416,74.91400197214745,14.172520738094896,4.3860883380027237e-07,3.4782048687718635e-11,0.0,True,log
output_new71Cp515_L6G-32_Wael_T,198,-55.073105350973734,50.84387484295259,14.189464825327214,4.312396161023701e-07,4.0890752830657984e-11,0.0,True,log
output_new71Cp510_L6G-47_Wael_S,199,-55.090710309576195,63.691620201677665,14.207069783929676,4.237140980962679e-07,5.948224889482204e-12,0.0,True,log
output_new71Cp37_L6G_Wael_T,200,-55.15150598383094,53.42846025379202,14.267865458184417,3.9872153126152323e-07,8.412629668522664e-11,0.0,True,log
output_new71Cp33_Lambeck_Wael_T,201,-55.22955500225598,59.80429472635669,14.345914476609458,3.6878515480296617e-07,4.147952183184542e-11,0.0,True,log
output_new71Cp340_Lambeck_Wael_T,202,-55.232567220558096,68.23343081034166,14.348926694911576,3.676759648099124e-07,4.8610946167799566e-12,0.0,True,log
output_new71Cp340_L6G_Wael_T,203,-55.26261296944634,62.66113167914474,14.378972443799817,3.5679317457844264e-07,3.4794296170715966e-11,0.0,True,log
output_new71Cp315_L6G_Wael_T,204,-55.26635738090545,64.17909439437331,14.382716855258927,3.5545969223848406e-07,1.6354731140660077e-11,0.0,True,log
output_new96Cp430_Lambeck_Wael_T,205,-55.29470937312433,49.36198750172919,14.411068847477807,3.45523226705093e-07,2.390878149820294e-11,0.0,True,log
output_new96Cp53_L6G_Wael_T,206,-55.34108724701711,71.82042401130356,14.457446721370587,3.298645096747195e-07,3.7347107957877265e-11,0.0,True,log
output_new71Cp510_Colleoni_Wael_S,207,-55.34709060223882,61.57116691816849,14.463450076592302,3.278901481751716e-07,6.880283483318131e-11,0.0,True,log
output_new71Cp415_L6G_Wael_T,208,-55.377722383642755,67.98413433152086,14.494081857996235,3.179985607358882e-07,4.332350091659912e-12,0.0,True,log
output_new71Cp540_Lambeck_Wael_T,209,-55.39238433141829,52.464999137420165,14.508743805771772,3.133700965124011e-07,2.3929116471162567e-11,0.0,True,log
output_new71Cp33_Colleoni_Wael_S,210,-55.418685016969036,70.16721716072497,14.535044491322516,3.05235687305444e-07,5.472796509962026e-11,0.0,True,log
output_new71Cp53_Lambeck_Wael_T,211,-55.42373728919621,62.54691611913368,14.540096763549691,3.036974426072203e-07,2.0029218185304017e-11,0.0,True,log
output_new96Cp33_Colleoni_Wael_S,212,-55.492336447785306,60.65925082982102,14.608695922138786,2.835625666983425e-07,6.090333424843211e-12,0.0,True,log
output_new71Cp45_Colleoni_Wael_S,213,-55.49814307993671,75.45645340421792,14.61450255429019,2.8192079437904623e-07,3.6494456676845533e-11,0.0,True,log
output_new96Cp315_L6G-47_Wael_T,214,-55.49899466693673,60.22020488646147,14.615354141290211,2.8168081649088494e-07,1.5931350010256892e-11,0.0,True,log
output_l100VM5-3D,215,-55.54376574649872,65.95559509081733,14.660125220852201,2.6934780340612216e-07,5.3168252965193114e-12,0.0,True,log
output_new71Cp55_L6G-47_Wael_T,216,-55.55925646325764,70.14149123448198,14.67561593761112,2.652075633083289e-07,5.373932884731298e-11,0.0,True,log
output_new71Cp55_L6G_Wael_T,217,-55.58518722390592,59.77083151604461,14.7015466982594,2.5841892710082427e-07,7.081881282980892e-11,0.0,True,log
output_new71Cp35_L6G-47_Wael_T,218,-55.58788680172535,50.37794751641245,14.704246276078827,2.5772224589284075e-07,3.786384078219633e-11,0.0,True,log
output_new71Cp55_Colleoni_Wael_S,219,-55.6132900789845,75.44276907841252,14.729649553337978,2.5125771401303997e-07,1.4394614349469778e-11,0.0,True,log
output_new96Cp430_L6G_Wael_S,220,-55.625990865940516,50.93282639724966,14.742350340293996,2.4808672298266406e-07,5.74020414273698e-12,0.0,True,log
output_new96Cp340_L6G-47_Wael_S,221,-55.6654245116098,68.3584761449647,14.78178398596328,2.384941373815459e-07,6.076122571282291e-12,0.0,True,log
output_new96Cp330_Colleoni_Wael_S,222,-55.74826357834066,37.46255980942397,14.864623052694142,2.1953368037403547e-07,4.0182173467881586e-11,0.0,True,log
output_new96Cp47_Lambeck_Wael_S,223,-55.77776153683957,66.53406798939639,14.89412101119305,2.131524641079925e-07,3.095222335266449e-11,0.0,True,log
output_new71Cp53_L6G_Wael_T,224,-55.80027863419121,52.172663211901074,14.916638108544689,2.0840652226236756e-07,3.6158538220116e-11,0.0,True,log
output_new96Cp515_L6G-32_Wael_T,225,-55.84022195250269,61.01862540873839,14.956581426856168,2.0024613560774264e-07,1.526343984689845e-11,0.0,True,log
output_new71Cp415_L6G-47_Wael_S,226,-55.94526824743103,64.48712450647712,15.061627721784511,1.8027816028305662e-07,8.51352673683122e-11,0.0,True,log
output_new71Cp330_Colleoni_Wael_S,227,-55.951309691767854,59.0682583885524,15.067669166121334,1.7919230318784358e-07,6.65876757132001e-12,0.0,True,log
output_new96Cp520_L6G_Wael_S,228,-55.96538847303704,59.43197331611339,15.081747947390518,1.7668716993657108e-07,2.2977970519449953e-11,0.0,True,log
output_new71Cp430_L6G_Wael_S,229,-56.006861131625115,57.53023924086965,15.123220605978595,1.6950935360379703e-07,3.6298925219577467e-12,0.0,True,log
output_new96Cp37_L6G-47_Wael_T,230,-56.057145273937174,63.687545632204944,15.173504748290654,1.6119647562874397e-07,5.2283698098876034e-11,0.0,True,log
output_new96Cp315_L6G_Wael_T,231,-56.09243613796406,66.71973276644074,15.208795612317537,1.5560692290949695e-07,2.482734499436955e-11,0.0,True,log
output_new71Cp530_L6G-32_Wael_T,232,-56.15914480692292,64.69963778477306,15.275504281276397,1.4556524909858807e-07,4.983676321931846e-13,0.0,True,log
output_new71Cp530_L6G_Wael_S,233,-56.22462030681421,49.002144330951026,15.34097978116769,1.3633961384173482e-07,6.103463936519625e-11,0.0,True,log
output_new96Cp45_L6G-47_Wael_T,234,-56.28002293453079,73.6305234859147,15.396382408884271,1.2899147357967959e-07,4.339186325629653e-11,0.0,True,log
output_new71Cp440_L6G_Wael_S,235,-56.28334884339493,57.290184277554374,15.399708317748413,1.2856317233455197e-07,6.502448180304581e-12,0.0,True,log
output_new96Cp53_L6G-47_Wael_T,236,-56.30543152422199,62.81650089924449,15.421790998575467,1.2575526994388277e-07,6.964300927893137e-12,0.0,True,log
output_new96Cp430_L6G-32_Wael_T,237,-56.30776145474781,52.4658737240975,15.424120929101292,1.2546260997276985e-07,6.136345239506946e-11,0.0,True,log
output_new96Cp320_L6G-47_Wael_S,238,-56.32386047963542,59.913715074530224,15.440219953988901,1.2345895600485887e-07,3.548254119101974e-11,0.0,True,log
output_new71Cp415_L6G-32_Wael_T,239,-56.34213965626701,64.4166092197121,15.458499130620488,1.212227284063138e-07,4.2644811910571475e-11,0.0,True,log
output_new96Cp33_Lambeck_Wael_T,240,-56.50760392905496,59.53124057125594,15.623963403408439,1.0273627947499664e-07,7.475105933449294e-11,0.0,True,log
